Country,Year,Attack Type,Target Industry,Financial Loss (in Million $),Number of Affected Users,Attack Source,Security Vulnerability Type,Defense Mechanism Used,Incident Resolution Time (in Hours),attack_severity_factor,Financial Loss (in Million $)_norm,Number of Affected Users_norm,Incident Resolution Time (in Hours)_norm,risk_score,severity_cluster,Severity
1,2020,4,0,99.9,429566,2,3,0,54,1.2,0.9990953864710024,0.4294808603988547,0.7464788732394366,0.7977781873559447,1,2
4,2022,4,3,61.99,496292,2,3,0,21,1.2,0.6180520655342246,0.4962595487839906,0.2816901408450704,0.5724367190179012,3,2
4,2023,2,3,75.8,943724,1,1,0,58,0.3,0.756859985928234,0.944044851387745,0.8028169014084507,0.7765208300693073,1,0
6,2022,2,2,39.87,243600,3,2,0,40,0.3,0.39571816262941,0.2433680173657015,0.5492957746478874,0.371156825191052,0,1
9,2017,3,4,48.96,480386,2,3,1,18,0.6000000000000001,0.4870841290581968,0.4803409890403529,0.2394366197183098,0.4468232722790466,3,2
5,2020,4,3,70.67,564046,1,0,3,39,1.0,0.7052970147753543,0.5640670489015833,0.5352112676056339,0.6583811741017435,1,2
6,2022,1,5,26.7,50007,2,2,1,19,0.6,0.2633430495527188,0.0496221518778316,0.2535211267605634,0.2309280907365497,0,1
0,2023,1,5,99.72,307143,0,0,4,1,0.6,0.9972861594130064,0.3069611923807885,0.0,0.5510028214794391,3,1
7,2023,0,4,22.71,356964,1,1,3,27,0.6,0.2232385164338124,0.3568215321888971,0.3661971830985915,0.3295813028499124,0,2
9,2024,5,5,94.83,891369,0,0,1,71,0.7,0.9481354910041212,0.8916485106749226,0.9859154929577464,0.9139318481956744,1,0
6,2020,0,5,37.81,482700,1,1,4,55,0.6,0.3750125640767917,0.482656816228004,0.7605633802816901,0.506914746555456,1,2
2,2018,3,3,42.93,596628,0,1,1,60,0.4,0.4264750226153382,0.5966747763985785,0.8309859154929577,0.5557896250643004,1,2
7,2022,4,6,89.33,776295,3,3,4,40,1.2,0.8928535531209167,0.7764836455963756,0.5492957746478874,0.8199456698568569,1,0
9,2016,3,0,38.58,447486,1,2,2,7,0.4,0.3827520353804403,0.4474150104432398,0.0845070422535211,0.3442267257358523,0,2
9,2022,2,5,75.51,298887,2,3,4,44,0.5,0.7539451201125742,0.2986986732531968,0.6056338028169015,0.5623144105843692,1,1
5,2015,4,2,56.3,59582,2,1,4,56,1.0,0.5608603879786913,0.0592047125181768,0.7746478873239437,0.4970351464117183,0,1
1,2024,4,3,6.67,553944,0,0,2,64,1.0,0.0620162830435219,0.5539570721299105,0.8873239436619719,0.4684584235887763,2,2
7,2024,4,0,80.29,507258,2,0,1,30,1.0,0.8019901497637955,0.5072342077899463,0.4084507042253521,0.6546564630875725,3,2
7,2024,0,2,94.6,82500,0,3,0,28,0.8,0.9458237008744598,0.0821408090983786,0.3802816901408451,0.5590280611074665,3,1
4,2021,5,5,27.54,383781,2,3,1,57,0.8999999999999999,0.2717861091566991,0.3836597075092248,0.7887323943661972,0.4715588347886865,0,2
0,2020,4,0,97.48,647303,1,3,1,37,1.2,0.9747713338023924,0.6473897905447399,0.5070422535211268,0.8055339213886042,1,2
9,2016,3,4,68.23,877998,2,2,1,23,0.4,0.6807719368780784,0.8782669526256217,0.3098591549295775,0.6377606915248334,3,0
5,2015,5,2,56.84,631420,2,1,3,68,0.7,0.5662880691526787,0.6314942489624313,0.943661971830986,0.6746958967159981,1,2
3,2023,4,6,84.79,263566,0,3,0,64,1.2,0.84722082621369,0.2633497829787703,0.8873239436619719,0.7153580541115014,1,1
8,2021,4,0,4.22,65148,2,2,4,15,1.0,0.0373906925319127,0.0647751075598647,0.1971830985915492,0.1738254289990344,0,1
7,2020,4,6,58.73,345623,3,2,0,67,1.0,0.5852849532616343,0.3454715770743117,0.9295774647887324,0.6236709473846938,1,2
2,2015,4,4,60.43,962452,2,1,2,34,1.0,0.6023720976982612,0.9627876394475242,0.4647887323943662,0.7227428773924349,2,0
4,2024,3,4,2.85,951767,2,2,0,10,0.4,0.0236204643682782,0.952094202325635,0.1267605633802817,0.3604285591210581,2,0
8,2016,5,1,43.55,712306,0,0,3,29,0.7,0.4327068047039903,0.7124441184094251,0.3943661971830986,0.5356891968410433,2,0
8,2016,4,6,11.83,365116,0,0,2,66,1.0,0.1138807920394009,0.3649799691956955,0.9154929577464788,0.4381448991237647,0,2
9,2021,2,0,64.96,485702,3,1,3,51,0.3,0.6479043119911548,0.4856611866762876,0.7042253521126761,0.5757051512218835,1,2
9,2023,5,4,19.37,49480,0,0,2,17,0.7,0.1896673032465574,0.049094735746504,0.2253521126760563,0.2056657645577854,0,1
0,2019,3,1,46.64,971148,1,1,3,44,0.4,0.4637652025329179,0.9714905060092414,0.6056338028169015,0.63807999337932,2,0
9,2018,0,0,31.54,513005,3,0,4,62,0.6,0.3119911548899386,0.5129857457533995,0.8591549295774649,0.5105231715974883,2,2
4,2019,1,5,6.47,360381,3,3,4,62,0.8,0.0600060307568599,0.360241230330731,0.8591549295774649,0.3839057673174563,0,2
1,2021,0,0,96.23,649383,3,2,2,59,0.6,0.9622072570107548,0.6494714329606059,0.8169014084507042,0.8031046143826246,1,2
4,2022,5,0,89.74,155736,2,0,2,63,0.7,0.8969745703085737,0.1554346379293262,0.8732394366197184,0.650068106826171,1,1
9,2023,1,3,54.29,443715,3,0,1,54,0.6,0.5406573524977385,0.4436410327748594,0.7464788732394366,0.5586510254794406,1,2
0,2022,0,6,4.81,683733,2,3,4,65,0.8,0.0433209367775655,0.6838485565110873,0.9014084507042254,0.4827646318051975,2,0
1,2019,0,3,42.16,400214,3,3,3,58,0.8,0.4187355513116896,0.4001056833841901,0.8028169014084507,0.5280893058216231,1,2
1,2024,4,4,74.06,813472,0,3,4,17,1.2,0.7393707910342749,0.8136900014111135,0.2253521126760563,0.7049257393722553,3,0
3,2021,4,0,27.1,199832,2,2,1,54,1.0,0.2673635541260428,0.1995654571456879,0.7464788732394366,0.4161108334420108,0,1
5,2017,1,4,22.04,210495,1,2,3,18,0.6,0.2165041712734948,0.2102368768958708,0.2394366197183098,0.2575600555218211,0,1
2,2023,2,1,49.53,923445,0,1,4,42,0.3,0.4928133480751835,0.9237498386226732,0.5774647887323944,0.6197432485633543,2,0
6,2019,2,1,1.72,407485,1,1,0,22,0.3,0.012262538948638,0.4073824247331145,0.295774647887324,0.2162746725768543,0,2
7,2020,2,2,97.39,517452,3,3,3,9,0.5,0.9738667202733944,0.5174362572069363,0.1126760563380281,0.6173127765390443,3,2
4,2017,4,5,68.73,509742,2,3,1,43,1.2,0.6857975675947332,0.5097201692135095,0.5915492957746479,0.6655449369568757,1,2
9,2019,1,3,57.85,412236,2,2,1,36,0.6,0.5764398432003217,0.4121371762320471,0.4929577464788732,0.5128086394455176,3,2
4,2017,1,3,6.58,592988,0,1,4,43,0.6,0.061111669514524,0.5930319021708128,0.5915492957746479,0.380664097611983,2,2
9,2019,4,0,47.25,451510,0,3,4,45,1.2,0.4698964720072369,0.4514421878862423,0.619718309859155,0.5673349071405984,1,2
5,2021,4,1,20.26,144065,1,1,3,62,1.0,0.1986129259222032,0.1437544222391467,0.8591549295774649,0.3944024829561183,0,1
5,2024,0,6,85.02,700440,0,2,4,23,0.6,0.8495326163433511,0.7005687487427581,0.3098591549295775,0.6719555021460835,3,0
3,2024,3,4,64.54,255689,3,3,1,54,0.6000000000000001,0.6436827821891649,0.2554665631183004,0.7464788732394366,0.5434088564590435,1,1
6,2017,1,5,74.01,750473,3,3,1,41,0.8,0.7388682279626094,0.7506412559509453,0.5633802816901409,0.7134157243083556,1,0
8,2015,1,2,68.8,284512,2,0,1,23,0.6,0.6865011558950649,0.2843123224223913,0.3098591549295775,0.4818659900706589,3,1
6,2021,1,1,76.8,607544,2,2,2,56,0.6,0.7669112473615439,0.6075993959233836,0.7746478873239437,0.7039738951864214,1,2
8,2016,4,0,92.39,61764,0,0,2,38,1.0,0.923610413106845,0.0613884354755902,0.5211267605633804,0.5920860479980912,3,1
9,2023,0,6,11.73,489053,2,3,1,29,0.8,0.1128756658960699,0.4890148327030027,0.3943661971830986,0.3507279556059485,0,2
2,2020,5,6,29.31,8884,2,2,3,23,0.7,0.2895768418936577,0.0084666802106862,0.3098591549295775,0.2503425718065844,0,1
4,2017,4,5,91.67,80135,0,0,0,35,1.0,0.916373504874862,0.0797739416399539,0.4788732394366197,0.586256232329255,3,1
9,2022,3,5,47.66,20064,1,0,2,61,0.4,0.4740174891948939,0.0196555081959666,0.8450704225352113,0.4045177326437899,0,1
5,2022,5,6,95.74,849940,1,2,0,61,0.7,0.9572821389084332,0.8501867973831353,0.8450704225352113,0.876982979285356,1,0
6,2021,4,2,79.25,437649,0,2,3,10,1.0,0.7915368378731532,0.4375702429216652,0.1267605633802817,0.5732379207018172,3,2
0,2020,5,6,43.69,269137,3,1,0,18,0.7,0.4341139813046537,0.2689251819685732,0.2394366197183098,0.3722104710560954,0,1
8,2018,1,6,23.27,233460,1,1,1,11,0.6,0.228867222836466,0.2332200105883542,0.1408450704225352,0.2496819063955997,0,1
8,2015,5,0,6.96,474585,2,1,3,34,0.7,0.0649311488591818,0.474535408437257,0.4647887323943662,0.3312908285537231,0,2
7,2024,5,2,41.65,674211,0,2,3,54,0.7,0.4136094079807016,0.6743190377207617,0.7464788732394366,0.5870352491563965,2,0
1,2020,3,3,18.79,267178,2,0,3,56,0.4,0.1838375716152377,0.2669646350970917,0.7746478873239437,0.3485539966400114,0,1
7,2022,0,3,58.93,104121,0,3,3,15,0.8,0.5872952055482964,0.1037788815375331,0.1971830985915492,0.3854883663988884,0,1
8,2020,4,4,83.29,217598,0,1,2,24,1.0,0.8321439340637251,0.217345485588129,0.323943661971831,0.562849951696295,3,1
2,2024,4,2,65.96,44082,2,0,4,48,1.0,0.6579555734244648,0.0436924733614822,0.6619718309859155,0.5086843375754136,0,1
5,2018,3,0,71.58,31733,0,1,2,49,0.4,0.7144436626796663,0.0313337223069001,0.676056338028169,0.4703888493695703,0,1
0,2022,2,0,34.16,346224,2,3,2,64,0.5,0.3383254598452105,0.3460730516377422,0.8873239436619719,0.4666168881618013,0,2
0,2015,0,4,61.01,419127,3,0,3,26,0.6,0.6082018293295809,0.4190336175242267,0.352112676056338,0.499413352200368,3,2
9,2024,2,1,53.59,810539,3,2,1,22,0.3,0.5336214694944216,0.8107546854468176,0.295774647887324,0.5458299230092788,2,0
9,2020,0,5,11.79,692784,0,1,3,2,0.6,0.1134787415820685,0.692906703388974,0.0140845070422535,0.3160804090579703,2,0
9,2020,5,5,16.98,315050,3,1,2,8,0.7,0.1656447884209468,0.3148744359299488,0.0985915492957746,0.2504385560065183,0,1
5,2016,5,4,29.24,786464,3,2,2,38,0.7,0.2888732535933259,0.7866606752727903,0.5211267605633804,0.5257728561318435,2,0
8,2023,2,4,20.35,140061,0,2,0,42,0.3,0.1995175394512011,0.1397472605886044,0.5774647887323944,0.2672241517035407,0,1
1,2021,5,4,34.32,673923,0,1,2,3,0.7,0.3399336616745402,0.6740308103093341,0.028169014084507,0.4138165105795177,2,2
6,2017,5,2,35.88,221051,1,3,2,18,0.8999999999999999,0.3556136295105036,0.2208012121563914,0.2394366197183098,0.3463731393947808,0,1
7,2017,5,0,33.84,442940,2,1,0,7,0.7,0.3351090561865514,0.4428654208170247,0.0845070422535211,0.3538046571704322,0,2
7,2024,5,6,17.21,677688,2,3,2,31,0.8999999999999999,0.1679565785506081,0.6777987832399763,0.4225352112676057,0.4450293086457573,2,0
7,2017,4,1,95.08,679860,3,0,2,66,1.0,0.9506483063624486,0.6799724983011597,0.9154929577464788,0.8673496635846231,1,0
4,2016,3,5,27.85,963983,3,3,2,45,0.6000000000000001,0.2749020002010252,0.9643198483603564,0.619718309859155,0.583200416560348,2,0
8,2020,0,5,18.52,125100,3,2,4,61,0.6,0.181123731028244,0.1247744470387135,0.8450704225352113,0.3388959110299539,0,1
2,2016,0,1,81.31,815317,0,0,1,72,0.6,0.8122424364257715,0.8155364582655716,1.0,0.8295579120499801,1,0
2,2020,2,5,34.82,500252,2,3,1,29,0.5,0.3449592923911951,0.5002226756911203,0.3943661971830986,0.4169237591004338,0,2
5,2018,0,1,55.3,512953,3,2,3,57,0.6,0.5508091265453815,0.5129337046930028,0.7887323943661972,0.5919502408992929,1,2
5,2023,3,4,88.71,337377,0,0,0,23,0.4,0.8866217710322646,0.3372190658429501,0.3098591549295775,0.5577862591517064,3,1
5,2024,0,5,0.6,766733,1,3,0,55,0.8,0.0010051261433309,0.7669140952211295,0.7605633802816901,0.4625889550800093,2,0
9,2023,1,5,50.02,578310,2,2,1,15,0.6,0.4977384661775054,0.5783423120842345,0.1971830985915492,0.4720346998145823,3,2
3,2022,2,6,12.96,255574,1,0,3,69,0.3,0.1252387174590411,0.2553514723116539,0.9577464788732396,0.3482502244517605,0,1
2,2023,3,4,43.58,169152,2,1,2,49,0.4,0.4330083425469896,0.1688612315116627,0.676056338028169,0.3990729740779285,0,1
9,2020,2,4,33.22,216472,3,3,2,55,0.5,0.3288772740978993,0.2162185964726169,0.7605633802816901,0.3985291646372828,0,1
6,2020,3,5,38.96,370096,2,2,2,23,0.4,0.386571514725098,0.369963901518298,0.3098591549295775,0.3675896073314442,0,2
5,2020,3,6,30.14,742555,1,3,3,57,0.6000000000000001,0.2979193888833049,0.742717003715932,0.7887323943661972,0.5597293355413411,2,0
7,2020,2,4,21.72,870019,1,0,0,5,0.3,0.2132877676148356,0.8702816522236044,0.056338028169014,0.3876672083468183,2,0
0,2022,1,4,93.2,941679,0,0,1,43,0.6,0.931751934867826,0.9419982366086844,0.5915492957746479,0.8336101040846653,1,0
3,2024,0,5,88.17,738419,3,3,3,11,0.8,0.8811940898582773,0.738577737835152,0.1408450704225352,0.6822199713783637,3,0
1,2018,3,5,42.46,4136,2,3,2,23,0.6000000000000001,0.4217509297416826,0.0037149310806226,0.3098591549295775,0.2917866822067753,0,1
5,2022,5,1,61.41,995847,2,0,2,1,0.7,0.6122223339029048,0.9962090089080284,0.0,0.6137516362335704,3,0
6,2022,4,1,51.51,536995,0,2,2,3,1.0,0.512714845713137,0.5369946888094707,0.028169014084507,0.4718181477449974,3,2
4,2016,1,6,77.7,57200,0,0,4,26,0.6,0.7759573826515229,0.0568208316361609,0.352112676056338,0.4578517377627251,3,1
9,2016,3,2,14.65,936566,2,0,4,61,0.4,0.1422253492813348,0.9368811992662212,0.8450704225352113,0.5469685839994425,2,0
6,2019,0,3,68.4,567370,1,1,4,9,0.6,0.682480651321741,0.5673936736084771,0.1126760563380281,0.5257455738788452,3,2
5,2015,1,0,34.51,970056,0,1,3,30,0.6,0.341843401346869,0.9703976437409116,0.4084507042253521,0.5695467945060915,2,0
1,2020,4,4,71.74,3432,0,1,0,45,1.0,0.7160518645089959,0.0030103751860217,0.619718309859155,0.5112675203312359,0,1
1,2015,1,1,37.54,49473,1,0,3,51,0.6,0.372298723489798,0.0490877302191429,0.7042253521126761,0.3644908788841973,0,1
3,2019,2,4,76.35,460984,0,3,3,55,0.5,0.7623881797165545,0.4609236687746633,0.7605633802816901,0.6453450485753589,1,2
8,2024,3,4,71.2,228010,2,0,1,59,0.4,0.7106241833350087,0.2277657071429357,0.8169014084507042,0.555959667167025,1,1
7,2024,4,2,48.88,172789,0,1,4,10,1.0,0.486280028143532,0.1725011033705593,0.1267605633802817,0.3716144549446369,0,1
2,2020,2,5,48.24,338732,2,1,3,15,0.3,0.4798472208262137,0.3385751357821321,0.1971830985915492,0.362948048783435,0,1
4,2017,4,3,32.0,175755,1,2,3,30,1.0,0.3166147351492612,0.1754694453924146,0.4084507042253521,0.3609768685224993,0,1
1,2023,0,1,50.34,897521,2,0,0,19,0.6,0.5009548698361646,0.8978053684356958,0.2535211267605634,0.5804277838172873,2,0
7,2016,4,3,5.18,719532,1,1,4,10,1.0,0.0470399035078902,0.7196758242253138,0.1267605633802817,0.3600708213468065,2,0
0,2024,0,2,95.28,583925,1,3,2,70,0.8,0.9526585586491104,0.58396174581745,0.971830985915493,0.8306181443879779,1,2
7,2016,3,5,70.4,480522,3,3,1,72,0.6000000000000001,0.7025831741883608,0.4804770964290826,1.0,0.6851763986040691,1,2
1,2015,5,4,47.2,16957,3,3,3,49,0.8999999999999999,0.4693939089355715,0.0165460548372666,0.676056338028169,0.4179326476310424,0,1
3,2016,4,4,29.35,316228,3,1,4,7,1.0,0.28997889235099,0.3160533661058576,0.0845070422535211,0.3277089752228576,0,1
0,2018,5,0,20.28,363414,1,1,1,59,0.7,0.1988139511508694,0.363276625257328,0.8169014084507042,0.4218888497276871,0,2
8,2015,2,6,71.9,733671,1,3,4,20,0.5,0.7176600663383256,0.7338259887050883,0.2676056338028169,0.6107329499074202,3,0
3,2019,5,6,27.91,399457,2,2,3,48,0.7,0.2755050758870238,0.3993480856395697,0.6619718309859155,0.4324008222438635,0,2
2,2017,0,2,57.34,171772,2,0,3,8,0.6,0.5713136998693337,0.1714833003239556,0.0985915492957746,0.359688779904075,3,1
9,2015,3,2,82.4,197305,1,1,0,34,0.4,0.8231983113880793,0.1970364617683352,0.4647887323943662,0.5213480095646056,3,1
7,2023,4,3,15.08,677971,1,0,4,51,1.0,0.146547391697658,0.6780820067032889,0.7042253521126761,0.5028886291125851,2,0
5,2021,2,0,55.12,942454,0,0,4,66,0.3,0.5489998994873857,0.942773848566519,0.9154929577464788,0.7155307059142058,1,0
7,2022,4,2,38.84,211205,1,1,1,54,1.0,0.3853653633531009,0.2109474375282097,0.7464788732394366,0.4667261512475906,0,1
6,2024,1,6,42.79,483399,1,3,1,50,0.8,0.4250678460146748,0.4833563681744897,0.6901408450704226,0.5330622178723015,1,2
2,2016,0,6,97.83,699791,2,2,2,2,0.6,0.9782892753040509,0.6999192362774229,0.0140845070422535,0.6641083824132978,3,0
4,2019,3,1,10.04,679314,2,1,1,39,0.4,0.0958890340737762,0.6794260671669948,0.5352112676056339,0.3892256873007358,2,0
1,2020,5,5,96.97,466897,1,1,4,58,0.7,0.9696451904714044,0.4668413378155365,0.8028169014084507,0.7584738578149127,1,2
1,2024,5,3,41.05,175957,0,3,1,69,0.8999999999999999,0.4075786511207157,0.1756716048962631,0.9577464788732396,0.4972822376918131,0,1
5,2019,4,2,10.37,912202,2,2,4,15,1.0,0.0992059503467685,0.9124979608911432,0.1971830985915492,0.4528683881243602,2,0
7,2019,0,1,33.73,985398,2,0,1,54,0.6,0.3340034174288873,0.9857517581371704,0.7464788732394366,0.6386226690605934,2,0
2,2023,5,1,4.18,715127,2,2,1,60,0.7,0.0369886420745803,0.7152673459359435,0.8309859154929577,0.4655728437092067,2,0
9,2021,1,5,72.24,472835,0,1,2,57,0.6,0.7210774952256508,0.4727840265969851,0.7887323943661972,0.6480126849425953,1,2
0,2016,0,3,98.25,412019,3,2,1,34,0.6,0.9825108051060408,0.4119200048838534,0.4647887323943662,0.6695380699864457,3,2
5,2021,5,5,85.69,172469,1,2,1,16,0.7,0.8562669615036688,0.1721808506911953,0.2112676056338028,0.5064145609355867,3,1
8,2015,3,0,39.12,893284,3,1,0,21,0.4,0.3881797165544275,0.8935650228029917,0.2816901408450704,0.5196794216316827,2,0
5,2021,1,6,82.66,586,0,3,4,23,0.8,0.8258116393607399,0.000162127918928,0.3098591549295775,0.4723451251058899,3,1
6,2017,3,4,49.12,845169,2,0,4,1,0.4,0.4886923308875264,0.8454120300917425,0.0,0.4891005413825333,3,0
4,2018,4,2,89.36,184748,3,1,3,4,1.0,0.8931550909639161,0.1844695464721665,0.0422535211267605,0.5210536045525686,3,1
6,2021,1,3,77.84,783976,2,2,3,62,0.6,0.7773645592521863,0.7841707106907351,0.8591549295774649,0.7780280228235881,1,0
3,2015,3,4,49.84,282583,3,2,4,15,0.4,0.4959292391195096,0.2823817992396001,0.1971830985915492,0.3625228551379937,0,1
4,2020,5,3,96.31,591828,3,1,2,16,0.7,0.9630113579254198,0.5918709862081183,0.2112676056338028,0.675019360159364,3,2
5,2018,5,2,18.44,27344,2,3,4,1,0.8999999999999999,0.1803196301135793,0.026941256651498,0.0,0.1702102290408811,0,1
0,2024,4,3,18.16,200307,3,0,1,59,1.0,0.1775052769122525,0.2000408322166189,0.8169014084507042,0.3943946421200275,0,1
2,2018,2,4,68.28,528411,1,3,0,10,0.5,0.6812744999497438,0.5284039106855309,0.1267605633802817,0.5063830858616132,3,2
3,2015,3,0,95.72,551812,1,2,2,69,0.4,0.9570811136797668,0.5518233886536478,0.9577464788732396,0.779928757842649,1,2
1,2019,5,1,96.6,975019,3,1,3,38,0.7,0.9659262237410796,0.975364562639923,0.5211267605633804,0.8532052104010849,1,0
2,2015,0,2,97.15,399851,2,0,4,38,0.6,0.9714544175294,0.3997423967510366,0.5211267605633804,0.6727298381497473,1,2
5,2024,4,2,79.3,998833,0,0,3,21,1.0,0.7920394009448186,0.999197366722344,0.2816901408450704,0.7729129985636447,3,0
3,2017,2,1,76.35,517640,0,1,3,4,0.3,0.7623881797165545,0.5176244056560626,0.0422535211267605,0.4986932978087927,3,2
7,2023,0,0,33.51,615332,0,0,0,65,0.6,0.3317921399135591,0.6153935455074053,0.9014084507042254,0.5576166097584903,2,2
3,2017,5,3,96.08,592364,1,2,1,21,0.7,0.9606995677957584,0.592407409446053,0.2816901408450704,0.6883400781211334,3,2
2,2020,3,1,33.69,943680,1,3,0,46,0.6000000000000001,0.3336013669715549,0.9440008166443324,0.6338028169014085,0.6034013551622035,2,0
1,2017,2,5,17.99,506551,3,1,1,53,0.3,0.1757965624685898,0.5065266495264764,0.7323943661971831,0.3987554930848155,2,2
6,2022,4,2,86.84,122651,1,2,0,59,1.0,0.8678259121519752,0.1223235132519558,0.8169014084507042,0.6472077005265177,1,1
9,2018,2,5,97.62,459039,2,2,3,68,0.3,0.9761785104030556,0.4589771329579039,0.943661971830986,0.7468969384147908,1,2
4,2021,4,4,25.85,176331,1,2,1,25,1.0,0.2547994773344055,0.1760459002152698,0.3380281690140845,0.32233919480116,0,1
9,2018,4,3,27.37,543437,3,1,3,20,1.0,0.2700773947130365,0.5434417755609176,0.2676056338028169,0.4245846173140533,2,2
4,2022,5,6,29.02,859311,1,3,0,47,0.8999999999999999,0.2866619760779978,0.859565196940386,0.647887323943662,0.5921118143020473,2,0
9,2018,0,5,90.78,877041,3,1,4,48,0.6,0.907427882199216,0.8773091969563986,0.6619718309859155,0.8185582781637892,1,0
3,2022,4,3,42.33,657939,2,0,1,47,1.0,0.4204442657553523,0.6580341889751014,0.647887323943662,0.5951654277834038,2,2
6,2019,0,0,81.89,920270,2,1,1,20,0.6,0.8180721680570913,0.9205723315696084,0.2676056338028169,0.7169216934542824,3,0
9,2015,4,3,43.81,905935,3,1,4,60,1.0,0.435320132676651,0.9062260123237236,0.8309859154929577,0.712193039866369,2,0
0,2019,1,6,93.71,217863,1,1,4,31,0.6,0.936878078198814,0.2176106948382273,0.4225352112676057,0.5845414819845149,3,1
8,2020,2,2,54.29,930468,1,0,0,35,0.3,0.5406573524977385,0.9307783841450904,0.4788732394366197,0.6212711041299465,2,0
6,2022,3,3,55.72,179545,3,3,2,15,0.6000000000000001,0.5550306563473716,0.1792624380636322,0.1971830985915492,0.3752276136763481,0,1
5,2023,4,5,5.57,582097,1,2,1,40,1.0,0.0509598954668811,0.5821323023865831,0.5492957746478874,0.4048828038323049,2,2
3,2023,5,0,48.1,360752,3,3,1,21,0.8999999999999999,0.4784400442255503,0.3606125232808687,0.2816901408450704,0.4458978028434948,0,2
5,2020,3,5,25.79,907128,1,1,1,13,0.4,0.2541964016484069,0.9074199543439776,0.1690140845070422,0.4477073638639645,2,0
8,2024,2,0,14.84,817793,0,0,4,64,0.3,0.1441350889536637,0.8180144133721506,0.8873239436619719,0.510523148325505,2,0
2,2024,1,3,85.76,922209,2,3,1,27,0.8,0.8569705498040006,0.92251286264863,0.3661971830985915,0.7727815153359074,3,0
9,2019,0,5,18.76,411707,1,0,4,42,0.6,0.1835360337722384,0.4116077585214735,0.5774647887323944,0.3723896988118163,0,2
5,2020,3,3,38.19,847958,1,2,3,32,0.4,0.3788320434214494,0.8482032323503245,0.4366197183098592,0.5333177307356489,2,0
5,2015,2,0,38.1,187807,2,1,4,37,0.3,0.3779274298924515,0.1875309619289619,0.5070422535211268,0.3388387112398946,0,1
2,2024,5,6,10.18,637350,3,2,1,52,0.7,0.0972962106744396,0.6374289314268958,0.7183098591549296,0.4438091355288305,2,2
2,2024,5,4,36.27,237068,0,3,2,65,0.8999999999999999,0.3595336214694944,0.2368308595481835,0.9014084507042254,0.4851443965930979,0,1
0,2022,4,2,92.07,819812,2,1,2,63,1.0,0.9203940094481856,0.820035007621013,0.8732394366197184,0.8888159933895218,1,0
1,2023,5,3,72.9,434510,0,0,3,72,0.7,0.7277113277716355,0.4344287642950288,1.0,0.6914131603971628,1,2
9,2019,0,6,57.52,513601,2,1,4,14,0.6,0.5731229269273295,0.5135822163687149,0.1830985915492957,0.4799435539914054,3,2
6,2015,1,3,5.79,821803,3,0,3,40,0.6,0.0531711729822092,0.8220275797604311,0.5492957746478874,0.4377358980505905,2,0
7,2020,2,4,14.68,12585,3,3,1,30,0.5,0.1425268871243341,0.0121706026054557,0.4084507042253521,0.1923520764764407,0,1
7,2020,2,6,10.12,405253,0,1,1,52,0.3,0.096693134988441,0.4051486622945505,0.7183098591549296,0.3338838245147275,0,2
6,2017,0,4,86.89,703035,3,1,3,15,0.6,0.8683284752236407,0.7031657978144756,0.1971830985915492,0.6577177491521089,3,0
0,2022,3,2,9.84,580402,2,0,4,70,0.4,0.0938787817871142,0.5804359639755767,0.971830985915493,0.4460484990906174,2,2
3,2017,2,1,49.94,640572,0,0,3,51,0.3,0.4969343652628405,0.6406534755922423,0.7042253521126761,0.5618148592053441,1,2
6,2023,3,0,75.13,85528,0,0,4,55,0.4,0.7501256407679164,0.0851712000768606,0.7605633802816901,0.5177142923865629,1,1
8,2024,1,3,33.21,79940,3,3,3,64,0.8,0.3287767614835662,0.0795787876634664,0.8873239436619719,0.4128491296248608,0,1
2,2023,5,6,54.41,215401,0,0,4,50,0.7,0.5418635038697357,0.2151467507863704,0.6901408450704226,0.4893175957978899,0,1
3,2018,1,4,59.56,450313,2,3,0,26,0.8,0.5936275002512816,0.4502442427074963,0.352112676056338,0.5229468081240292,3,2
0,2016,1,5,45.71,461668,2,1,3,10,0.6,0.4544175293999397,0.4616082088768038,0.1267605633802817,0.4056015870990734,3,2
3,2021,2,0,4.94,71156,1,0,2,34,0.3,0.0446276007638958,0.0707878516149241,0.4647887323943662,0.1620451422689088,0,1
5,2017,4,2,89.47,201732,3,3,1,39,1.2,0.8942607297215801,0.2014669574294118,0.5352112676056339,0.6451866326385823,1,1
7,2018,2,2,45.91,322132,2,2,2,44,0.3,0.4564277816866017,0.3219620280401237,0.6056338028169015,0.4302864816500581,0,1
6,2021,3,0,82.85,854309,1,3,1,16,0.6000000000000001,0.8277213790330686,0.8545592472460772,0.2112676056338028,0.6897098469138112,3,0
9,2016,3,5,89.85,998085,1,3,4,7,0.6000000000000001,0.8980802090662379,0.9984487760843306,0.0845070422535211,0.7356681249024986,3,0
3,2018,1,4,10.81,479628,1,2,4,13,0.6,0.1036285053774248,0.4795823905061094,0.1690140845070422,0.2791289362042112,0,2
7,2022,1,3,34.32,554162,1,2,2,33,0.6,0.3399336616745402,0.5541752442677272,0.4507042253521127,0.4523668830205568,2,2
9,2022,3,2,92.54,653402,0,0,3,5,0.4,0.9251181023218416,0.6534936064554934,0.056338028169014,0.6173629284991875,3,2
8,2016,2,2,62.9,119785,0,1,2,14,0.3,0.6271987134385366,0.1194552501924018,0.1830985915492957,0.3533357787429944,0,1
4,2018,0,0,48.76,754656,0,1,4,35,0.6,0.4850738767715348,0.7548275589440069,0.4788732394366197,0.57625246627914,2,0
